2-BTP,CF3Br,CH4,N2,O2,P(atm),Su(cm/s),T,T(K),True_Su(m/s),agent,agent_volume_frac,index,mech,percent_error,phi
0.030000000000000002,,0.10858208955223883,0.68044776119403,0.1809701492537314,1,2.5265912771949077,1828.6866672481742,300,0.02705445916141178,BTP,0.03,100,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.973581199254025,1.2
0.030000000000000002,,0.08378119001919386,0.700038387715931,0.18618042226487527,1,3.626418401244365,2042.8707563954367,300,0.03782756331423026,BTP,0.03,96,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.5872031823001596,0.9
,0.025,0.0842130518234165,0.7036468330134357,0.1871401151631478,1,3.5426773396498024,2086.8359286801056,300,0.0365065069516422,CF3BR,0.025,85,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.5859708554832266,0.9
,0.025,0.05780632411067194,0.724505928853755,0.19268774703557315,1,0.7491219591894219,1645.2865864673952,300,0.007940622882883414,CF3BR,0.025,79,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.119735246818634,0.6
,0.035,0.05721343873517786,0.7170750988142292,0.1907114624505929,1,0.6549085143458202,1641.9560058734498,300,0.00666846482272656,CF3BR,0.035,103,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.1767404279925198,0.6
,0.035,0.06609589041095891,0.710058708414873,0.18884540117416834,1,1.2558479074285411,1792.1946621636191,300,0.013183612552923534,CF3BR,0.035,105,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.107080202489754,0.7
,0.034999999999999996,0.0748062015503876,0.7031782945736433,0.187015503875969,1,2.0883689562823124,1941.1733808326735,300,0.021938411380474976,CF3BR,0.035,107,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.336564723760221,0.8
0.03,,0.07519379844961241,0.7068217054263565,0.187984496124031,1,3.9128484012913285,2114.47158799816,300,0.04063952662715958,BTP,0.03,94,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.185954757633879,0.8
0.020000000000000004,,0.10970149253731344,0.6874626865671642,0.18283582089552242,1,3.859850354167659,1925.6934342178135,300,0.04155963038105151,BTP,0.02,76,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.249614988964137,1.2
,0.030000000000000002,0.08378119001919387,0.700038387715931,0.18618042226487527,1,3.214022568567666,2079.4146759891105,300,0.033326412349744663,CF3BR,0.03,97,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.6579715902250496,0.9
0.0024999999999999996,,0.08615642994241841,0.7198848368522072,0.19145873320537427,1,20.361188291534233,2169.222226311225,300,0.21146292016069534,BTP,0.0025,12,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.021179052533655,0.9
,0.03500000000000001,0.09995291902071564,0.6833145009416196,0.1817325800376648,1,3.5166760421522842,2110.6615174177723,300,0.03656998897350584,CF3BR,0.035,111,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.9736755172999287,1.1
,0.03,0.10047080979284372,0.6868549905838042,0.18267419962335218,1,3.895052687205433,2124.279647996118,300,0.04055056233784505,CF3BR,0.03,99,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.321324794958875,1.1
0.035,,0.09995291902071565,0.6833145009416195,0.1817325800376648,1,2.4208926909765918,1850.3372419833254,300,0.02589391375915481,BTP,0.035,110,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.9674620727987975,1.1
0.034999999999999996,,0.07480620155038759,0.7031782945736432,0.18701550387596896,1,3.3801666731053643,2062.7580008992354,300,0.03348583833600495,BTP,0.035,106,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.3038513899330713,0.8
0.04,,0.0744186046511628,0.6995348837209303,0.186046511627907,1,2.908308608522702,2012.2601823670152,300,0.02881085916827955,BTP,0.04,118,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.222218618161315,0.8
,0.035,0.08334932821497121,0.696429942418426,0.18522072936660267,1,2.930579884834224,2072.4084518888253,300,0.03048796495648229,CF3BR,0.035,109,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.158150819168641,0.9
0.02,,0.08464491362763917,0.7072552783109404,0.18809980806142035,1,4.969992842374793,2146.252169744326,300,0.05261299511942425,BTP,0.02,72,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.8684050412852,0.9
0.04000000000000001,,0.08291746641074857,0.6928214971209213,0.18426103646833014,1,2.6242296017107014,1942.6702807981876,300,0.027060445362829033,BTP,0.04,120,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.523800520795114,0.9
,0.04,0.05691699604743083,0.7133596837944663,0.18972332015810275,1,0.6314789276641621,1640.6082038550412,300,0.006436499100016623,CF3BR,0.04,115,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,2.4090965694845585,0.6
0.035,,0.05721343873517787,0.7170750988142293,0.1907114624505929,1,3.8095854913568163,2191.2601502169887,300,0.03825506548943127,BTP,0.035,102,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.6192758383287289,0.6
,0.030000000000000002,0.10858208955223883,0.6804477611940299,0.1809701492537314,1,3.832350253609195,2062.154983504543,300,0.04016392137416971,CF3BR,0.03,101,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.886347680961063,1.2
0.04000000000000001,,0.10746268656716419,0.6734328358208955,0.17910447761194032,1,1.7243490020645422,1741.657421778817,300,0.017850808833888766,BTP,0.04,124,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.971033611315798,1.2
,0.04000000000000001,0.06575342465753424,0.7063796477495109,0.187866927592955,1,1.1548741874070134,1787.6396529344574,300,0.01230219036896654,CF3BR,0.04,117,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.937789644594064,0.7
,0.03500000000000001,0.1080223880597015,0.6769402985074627,0.18003731343283585,1,3.428609104957705,2049.7871757297744,300,0.035918830396947064,CF3BR,0.035,113,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.631804831184177,1.2
0.039999999999999994,,0.09943502824858758,0.6797740112994349,0.1807909604519774,1,2.011817834203753,1803.7225914715254,300,0.021458991187355364,BTP,0.04,122,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.739253133488594,1.1
,0.005,0.11138059701492539,0.6979850746268658,0.18563432835820898,1,13.211834467368563,2125.625061422215,300,0.14193335037191038,CF3BR,0.005,29,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.230125197719712,1.2
0.034999999999999996,,0.1080223880597015,0.6769402985074627,0.18003731343283583,1,2.0857253048387046,1783.3974311560278,300,0.022181593168862302,BTP,0.035,112,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.604381927207546,1.2
,0.04,0.10746268656716419,0.6734328358208955,0.17910447761194032,1,3.097017617104507,2037.9994610785507,300,0.032277572144811646,CF3BR,0.04,125,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.436254010347591,1.2
,0.009999999999999998,0.08550863723608446,0.71447216890595,0.19001919385796545,1,5.863076663537091,2112.883746645566,300,0.06132176593455509,CF3BR,0.01,49,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.77349136863048,0.9
0.045,,0.09891713747645951,0.6762335216572505,0.17984934086629004,1,1.6690455250105911,1759.389750197665,300,0.01722791480418417,BTP,0.045,134,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.745377445864165,1.1
,0.04,0.07441860465116279,0.6995348837209302,0.18604651162790697,1,1.900767956388497,1932.9294501998518,300,0.01960938175558843,CF3BR,0.04,119,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.007797544329854,0.8
0.045,,0.10690298507462685,0.6699253731343283,0.17817164179104478,1,1.4437027979560322,1701.2006765454712,300,0.014890360790912091,BTP,0.045,136,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.992622626346653,1.2
0.04,,0.06575342465753425,0.7063796477495109,0.18786692759295504,1,3.1684529325311717,2080.846384491749,300,0.031368348233655925,BTP,0.04,116,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.281561855592974,0.7
0.0025,,0.11166044776119403,0.6997388059701493,0.18610074626865675,1,19.961780204993268,2107.939947043786,300,0.21540649510919907,BTP,0.0025,16,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.673100523896768,1.2
0.045000000000000005,,0.07403100775193798,0.6958914728682171,0.18507751937984496,1,2.483424997011969,1962.774866583608,300,0.02457621063130254,BTP,0.045,130,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.4439986155891407,0.8
,0.045,0.0654109589041096,0.7027005870841487,0.1868884540117417,1,1.100535901562052,1788.4501641144104,300,0.011817648703994018,CF3BR,0.045,129,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,8.03490511400465,0.7
0.034999999999999996,,0.0660958904109589,0.7100587084148727,0.1888454011741683,1,3.6386411162330865,2131.8589196494304,300,0.0361344461040029,BTP,0.035,104,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.9766518281536845,0.7
,0.045,0.09891713747645951,0.6762335216572505,0.17984934086629,1,2.9087319932832383,2082.209013559947,300,0.03014889136005056,CF3BR,0.045,135,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.6143075218050758,1.1
,0.045,0.074031007751938,0.695891472868217,0.18507751937984496,1,1.7372680263349045,1925.4397365554794,300,0.01791458644712957,CF3BR,0.045,131,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.742111861142064,0.8
,0.045,0.08248560460652593,0.6892130518234166,0.18330134357005762,1,2.44807521095019,2055.9291103724154,300,0.025555773701796826,CF3BR,0.045,133,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.551854702362995,0.9
,0.05,0.05632411067193675,0.7059288537549406,0.18774703557312253,1,0.6026200588647113,1642.0998558943954,300,0.006367444364125729,CF3BR,0.05,139,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.707918124343178,0.6
,0.04,0.08291746641074857,0.6928214971209213,0.18426103646833014,1,2.670226431516421,2064.0373779701554,300,0.02784980318695411,CF3BR,0.04,121,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.306518828293059,0.9
,0.02,0.10970149253731343,0.6874626865671641,0.1828358208955224,1,4.988170774359812,2085.792929845801,300,0.053562935579477645,CF3BR,0.02,77,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.078454284376441,1.2
,0.015000000000000003,0.07635658914728684,0.7177519379844962,0.1908914728682171,1,3.4349973632308637,1968.7354624361062,300,0.03636825998016639,CF3BR,0.015,59,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.82522021008133,0.8
0.034999999999999996,,0.08334932821497121,0.696429942418426,0.18522072936660267,1,3.0891458558736913,1993.455690621508,300,0.0320643534387166,BTP,0.035,108,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.131203057947895,0.9
0.049999999999999996,,0.10634328358208957,0.6664179104477613,0.17723880597014927,1,1.2228947461483548,1665.1340047473725,300,0.012642946904884834,BTP,0.05,148,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.463831781919005,1.2
0.05000000000000001,,0.07364341085271318,0.6922480620155039,0.18410852713178297,1,2.104077774465059,1912.522972474804,300,0.020891794148612933,BTP,0.05,142,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.948600350333351,0.8
,0.045,0.10690298507462687,0.6699253731343283,0.17817164179104478,1,2.8191584573904303,2025.5579220532968,300,0.029554039666455482,CF3BR,0.045,137,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.949258738247312,1.2
,0.05,0.07364341085271318,0.6922480620155039,0.18410852713178294,1,1.6129821759228269,1920.2779053316187,300,0.01674939943749336,CF3BR,0.05,143,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.789672521550152,0.8
0.045,,0.08248560460652592,0.6892130518234164,0.18330134357005756,1,2.2096844579737582,1892.3715153185092,300,0.022018408702036685,BTP,0.045,132,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.40737504462607105,0.9
0.007499999999999999,,0.08572456813819578,0.7162763915547025,0.1904990403071017,1,8.056086834622311,2222.9311920428026,300,0.08576964551564223,BTP,0.0075,36,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.458027258209969,0.9
0.045000000000000005,,0.056620553359683794,0.7096442687747037,0.18873517786561267,1,2.9709054036422615,2095.220090369128,300,0.029611041209823528,BTP,0.045,126,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.40893616783569076,0.6
0.045000000000000005,,0.0654109589041096,0.7027005870841488,0.18688845401174173,1,2.7429338897387527,2029.8812460477156,300,0.027139298848718126,BTP,0.045,128,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.3890457826293163,0.7
0.029999999999999995,,0.06643835616438355,0.7137377690802349,0.18982387475538162,1,4.120589330970508,2179.750315302425,300,0.04241225227008694,BTP,0.03,92,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.107069173429256,0.7
0.015,,0.06746575342465755,0.724774951076321,0.19275929549902157,1,4.72307375371641,2137.930198378586,300,0.050345489747736234,BTP,0.015,56,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.3679377912883,0.7
0.007499999999999999,,0.10280131826741998,0.7027871939736346,0.1869114877589454,1,,2137.5542629256443,300,,BTP,0.0075,38,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,1.1
0.05000000000000002,,0.06506849315068494,0.6990215264187869,0.18590998043052842,1,2.3571235670189368,1979.6894580200906,300,0.02333776536081529,BTP,0.05,140,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.31067639767913,0.7
0.025,,0.07558139534883722,0.7104651162790698,0.18895348837209303,1,4.474598642225805,2164.8333040515927,300,0.046912761112709915,BTP,0.025,82,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.7334151893647975,0.8
,0.05000000000000001,0.08205374280230326,0.6856046065259116,0.18234165067178504,1,2.2606691488624286,2049.5992789419392,300,0.023881892026663364,CF3BR,0.05,145,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.668293563102886,0.9
,0.04499999999999999,0.05662055335968378,0.7096442687747034,0.1887351778656126,1,0.6079089922264239,1639.489240014393,300,0.006349655275136469,CF3BR,0.045,127,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.714413883730199,0.6
0.030000000000000002,,0.10047080979284372,0.6868549905838043,0.18267419962335218,1,2.916472753346044,1899.5372599214422,300,0.031226235944244642,BTP,0.03,98,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.861414433879668,1.1
0.04000000000000001,,0.056916996047430835,0.7133596837944665,0.18972332015810278,1,3.399488657647356,2145.0390475882523,300,0.0337305682269439,BTP,0.04,114,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.0891088189398697,0.6
0.004999999999999999,,0.0859404990403071,0.7180806142034548,0.190978886756238,1,,2208.955639042325,300,,BTP,0.005,24,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.9
0.05,,0.08205374280230326,0.6856046065259116,0.182341650671785,1,1.8448075433193336,1844.3332898624137,300,0.01847823658271541,BTP,0.05,144,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,1.1830330769151327,0.9
0.05,,0.09839924670433146,0.6726930320150659,0.17890772128060264,1,1.4010167602026389,1719.8693501317803,300,0.0143818276237124,BTP,0.05,146,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.659519604684419,1.1
0.004999999999999999,,0.103060263653484,0.7045574387947269,0.1873822975517891,1,,2163.3689745958113,300,,BTP,0.005,26,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,1.1
,0.049999999999999996,0.10634328358208955,0.6664179104477612,0.17723880597014927,1,2.571971162747903,2013.0455973811593,300,0.02714097813571609,CF3BR,0.05,149,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.429357460902862,1.2
,0.02,0.08464491362763917,0.7072552783109405,0.18809980806142035,1,3.9753218105604615,2095.631987270829,300,0.04170204903951474,CF3BR,0.02,73,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.337970394774377,0.9
0.025,,0.057806324110671936,0.724505928853755,0.19268774703557312,1,4.1434257173576325,2176.8629304846495,300,0.04208584929300515,BTP,0.025,78,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,2.0025139404559327,0.6
,0.05,0.09839924670433146,0.6726930320150658,0.17890772128060264,1,2.664032087337318,2067.598643654437,300,0.02784880083456169,CF3BR,0.05,147,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.500119739443805,1.1
,0.05000000000000001,0.06506849315068493,0.6990215264187868,0.1859099804305284,1,1.030079029513516,1783.5073183358286,300,0.011193900428616217,CF3BR,0.05,141,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,8.344358809541166,0.7
,0.04,0.09943502824858759,0.679774011299435,0.1807909604519774,1,3.1908329919794003,2096.2070423552304,300,0.03334724496665948,CF3BR,0.04,123,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.690880691825091,1.1
0.05000000000000001,,0.05632411067193677,0.7059288537549407,0.18774703557312256,1,2.565484908528005,2043.0264908773427,300,0.025537555339235588,BTP,0.05,138,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.594818196481559,0.6
,0.005,0.0859404990403071,0.7180806142034548,0.190978886756238,1,,2089.455297524066,300,,CF3BR,0.005,25,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.9
,0.004999999999999999,0.103060263653484,0.704557438794727,0.1873822975517891,1,13.081236512802597,2198.5606106304604,300,0.14046516037926549,CF3BR,0.005,27,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.342657944992331,1.1
0.0024999999999999996,,0.10331920903954804,0.7063276836158192,0.18785310734463279,1,,2144.430660731126,300,,BTP,0.0025,14,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,1.1
,0.01,0.11082089552238807,0.6944776119402986,0.18470149253731347,1,7.957792271377394,2112.090166445785,300,0.08808136384912443,CF3BR,0.01,53,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,10.367731597040017,1.2
,0.0024999999999999996,0.11166044776119402,0.6997388059701491,0.18610074626865672,1,,2086.8699922913493,300,,CF3BR,0.0025,17,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,1.2
,0.007499999999999998,0.07693798449612403,0.7232170542635659,0.19234496124031006,1,5.588033271047772,1979.7851527097544,300,0.05913174325955635,CF3BR,0.0075,35,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.681151251655278,0.8
,0.0024999999999999996,0.08615642994241843,0.7198848368522072,0.19145873320537427,1,,2114.341066291656,300,,CF3BR,0.0025,13,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.9
